,DPR412_classification,construction_year,degree_days,floors,net_area,heat_loss_surface,heated_usable_area,cooled_usable_area,heated_gross_volume,cooled_gross_volume,total_opaque_surface,total_glazed_surface,average_opaque_surface_transmittance,average_glazed_surface_transmittance,yie,Cm,surface_to_volume_ratio,Asol,system_type,energy_vectors_used,nominal_power,installation_year,EPh,QHnd,QHimp,total_effective_ventilation_flow,ventilation_type,air_changes,EPv,EPc,EPl,EPt,EPgl,EPw,Interfloor,system_performance,corridor,aereo,theoric_nominal_power,Area_check,air_changes_max
1946,13,1871,2628,0.0,554.11,1403.78,554.11,0.0,2429.89,0.0,1055.74,100.8,0.7661,1.8,0.127,149572.62,0.5777,30.97,1,"
",104.7,2003.0,189.7611,82822.84,82747.5,3306.98,0,0.95,0.0,0.0,28.6205,0.0,231.73,13.3449,4.385212322463048,0.787,4451.432923789094,18.470333333333333,19.80484828,True,13.545524282992234
1947,13,1800,2537,0.0,407.38,927.51,407.38,0.0,1649.87,0.0,891.8,35.71,1.0004,2.5904,0.0543,198192.04,0.5622,19.32,1,,105.0,2011.0,236.2393,78495.66,78469.01,2829.4684,0,1.0395,0.0,0.0,36.2535,15.2065,355.3092,67.6099,4.049953360498797,0.815,3093.0542011667676,13.579333333333333,19.69319808,True,14.666835568863002
1948,4,1896,2845,0.0,835.8501,1966.77,835.85,0.0,4370.91,0.0,1769.64,269.01,0.7048,4.8639,0.0555,512659.6,0.45,78.27,1,"
						",285.0,2019.0,186.7916,128304.82,128265.2,0.0,0,0.3823,0.0,0.0,125.0222,2.9932,323.0444,8.2374,5.229299515463301,0.822,7651.336503197554,27.861666666666668,51.11360022,True,11.359073968578628
1953,7,1954,3288,,21.93,772.76,303.02,0.0,1321.33,0.0,712.88,59.88,0.2416,0.8965,0.0057,161476.1,0.5848,2.45,4,"
						",37.5,2023.0,142.7667,33109.06,33061.23,0.0,0,1.2632,0.0,0.0,20.0853,0.0,172.4175,9.5654,4.360537258266781,0.764,2430.223782317436,10.100666666666665,4.51828456,True,13.622174627080291
1955,4,1980,2966,,292.8,772.26,292.8,292.8,1272.94,1272.94,725.48,46.78,0.2701,1.5395,0.0058,157638.8,0.6067,13.14,4,"
						",25.2,2023.0,14.1723,7144.02,3681.12,845.6316,1,0.943,0.492,6.4322,15.0276,0.0,39.4758,3.3517,4.347472677595628,0.887,2343.5608676451902,9.76,5.359399160000001,True,13.663110594372085
1960,12,1980,2617,0.0,366.19,1058.73,366.19,0.0,1705.58,0.0,939.21,119.52,1.2244,5.5043,0.508,207713.5,0.6207,28.23,1,"
						",300.14,2017.0,681.4403,181531.15,178123.89,0.0,0,3.44,0.0,0.0,102.5098,0.0,871.2932,87.3431,4.657636745951555,0.714,3080.071902485917,12.206333333333333,36.1568532,True,12.75324874822641
1961,11,1980,2748,0.0,601.41,1916.94,601.41,588.31,4225.99,4185.51,1734.69,182.25,1.7527,3.8726,2.3509,244888.0,0.4536,152.15,1,"
						",89.89,2019.0,563.6402,249087.87,248857.79,0.0,0,0.368,0.0,0.0,46.1325,0.0,620.5863,10.8137,7.026803678023312,0.734,6956.457697855775,20.047,74.92345025999998,True,8.453345606591592
1964,13,1979,2617,0.0,2573.36,4663.49,2573.36,0.0,10827.25,0.0,4307.78,563.5,1.2252,4.5042,0.3516,807581.0,0.4307,54.43,1,"
						",1591.32,2016.0,201.4576,398721.44,398249.78,11848.7764,2,0.9736,0.0,0.0,52.6037,2.4839,264.0335,7.4883,4.207436969565082,0.768,20014.594714009472,85.77866666666667,156.32017511999996,True,14.117858551340369
1967,13,1985,2748,0.0,857.67,2712.39,857.67,857.67,3880.31,3880.31,2561.24,241.04,0.6439,2.1073,0.2106,311926.2,0.699,72.44,1,"
						",134.07,2020.0,297.5281,187456.8,186235.13,0.0,0,0.3312,0.0,0.0,25.2784,0.0,349.4128,26.6062,4.524245922091247,0.73,7042.280102107359,28.589,43.14252055999999,True,13.129259775636482
1968,4,1900,2617,0.0,1733.42,3573.2,1733.42,0.0,8683.25,0.0,3313.06,379.76,1.193,3.2625,0.3244,812898.9,0.4115,50.36,1,"
						",391.74,2016.0,172.9828,229350.8,229270.1,1500.0,2,0.64,0.0,0.0,51.6078,2.5378,235.218,8.0896,5.0093168418502145,0.765,15341.719268355007,57.78066666666667,103.8289516,True,11.85790435608787
1969,4,1800,2650,1.0,573.97,1376.19,573.97,0.0,2982.57,0.0,954.75,59.1,0.2423,1.3,0.0145,144415.29,0.4614,13.87,1,"
",32.0,2021.0,74.1804,36876.32,36828.99,4998.91,1,0.88,0.0739,0.0,9.1944,0.0,87.85,4.3997,5.196386570726693,0.865,5233.7261364563665,19.132333333333335,6.163318499999999,True,11.431020227521902
1970,7,1800,2537,1.0,431.925,905.16,431.93,0.0,1689.09,0.0,876.36,28.8,0.6471,2.8,0.0735,215955.98,0.5359,15.89,1,,31.7,2017.0,138.7277,50321.82,50320.09,3297.8773,0,4.08,0.0,0.0,33.1518,14.3424,187.6584,1.4365,3.9105642117935773,0.84,3198.0258786818918,14.397666666666668,12.954651120000001,True,15.189623998721206
1972,13,1975,2617,0.0,497.38,1757.31,497.38,0.0,2879.38,0.0,1609.38,147.93,0.7631,5.2558,0.1142,70266.94,0.6103,42.95,1,"
						",214.32,2016.0,339.7166,125757.66,125753.47,0.0,0,1.0712,0.0,0.0,44.3384,0.0,385.2702,1.2152,5.789094857050947,0.744,4932.269455113788,16.579333333333334,40.11216744000001,True,10.260671394536324
1974,4,1970,2699,0.0,402.67,1108.42,402.67,200.89,1898.31,968.74,993.75,114.67,0.2171,0.9774,0.0168,182890.0,0.5839,9.57,1,"
						",74.14,2019.0,42.1751,14848.91,14814.6,0.0,0,0.3075,0.0,7.6307,19.7654,4.1294,81.9257,8.2251,4.71430700076986,0.872,3416.1138512348675,13.422333333333334,6.55643166,True,12.59994310729017
1975,13,1965,3029,,516.51,1911.64,723.13,0.0,3339.77,0.0,1754.49,153.91,1.1764,4.0513,0.7035,163482.19,0.5724,0.04,1,,130.0,2018.0,310.13,179123.77,179123.77,1657.2596,0,0.951237517307324,0.0,0.0,153.04,0.0,463.17,0.0,4.618491834110049,0.799,6030.860979378299,24.104333333333333,53.75035238,True,12.861341349853433
1978,8,1930,2831,0.0,167.2,414.87,167.2,0.0,724.81,0.0,292.22,24.92,1.2305,3.439,0.0759,39123.02,0.5724,0.05,1,,29.4,2009.0,416.5706,45987.47,45826.93,3849.35,0,2.61,0.0,0.0,531.2095,0.0,1012.65,64.8745,4.334988038277512,0.658,1341.0369020993285,5.573333333333333,8.9055318,True,13.702459955022697
1981,5,1950,2634,,251.11,531.32,251.11,0.0,1031.6,0.0,496.82,34.5,1.1559,3.5422,0.1277,136791.4,0.515,17.36,1,"
						",22.57,2000.0,168.3749,34691.21,34677.15,0.0,0,0.528,0.0,0.0,73.4529,0.0,245.0765,3.2488,4.108159770618453,0.82,1930.889518071545,8.370333333333333,13.92960276,True,14.459028693291977
1982,13,1970,2737,0.0,3730.89,5397.23,3730.89,3730.89,17100.19,17100.19,4696.08,1049.84,1.2933,3.8697,0.4285,1927212.0,0.3156,158.47,1,"
						",880.0,2014.0,283.8463,802257.05,802257.05,0.0,0,0.64,0.0,0.0,39.8917,0.0,323.738,0.0,4.583407712368898,0.758,30883.13774251695,124.363,202.72012224,True,12.959789686547344
1984,8,1970,2617,0.0,663.67,1737.56,663.67,663.67,3095.4,3095.4,1436.04,98.14,1.5534,3.2558,0.7242,147028.64,0.5613,44.78,0,"
",200.0,1995.0,446.6889,207982.4,207694.95,14546.76,0,1.97,0.0,8.1269,0.0,0.0,486.72,31.908,4.6640649720493625,0.701,5576.57149724173,22.122333333333334,51.00537495999998,True,12.735671641791043
1986,11,1999,2578,,145.81,773.53,145.81,0.0,795.6,0.0,744.76,28.77,0.8534,3.8548,0.1877,127632.0,0.9723,6.54,1,"
						",31.6,2013.0,545.9636,61104.9,61090.93,0.0,0,3.44,0.0,0.0,69.29,0.0,621.1466,5.893,5.4564158836842465,0.767,1392.5257592789596,4.860333333333333,14.929615600000002,True,10.88626696832579
1987,13,1975,2463,1.0,696.0,1477.7,696.0,77.3,2893.9,321.1,2019.92,116.68,1.3148,5.3028,0.431,232520.8,0.5106,0.02,4,,260.82,2010.0,312.66,158904.63,144166.68,0.0001,0,0.811489253693587,0.0,0.0,0.0,0.0,312.93,0.27,4.1579022988505745,0.662,5376.309365811279,23.2,65.49043040000001,True,14.286049967172328
1988,6,1890,2566,0.0,100.65,297.78,100.65,0.0,462.6,0.0,557.89,21.12,1.2551,2.5369,0.1792,34217.27,0.6437,0.04,1,"
      ",25.0,2019.0,261.7458,22758.79,24529.38,0.14,0,1.53,0.0,0.0,59.5209,0.0,335.967,0.0,4.596125186289121,0.931,848.2732592797977,3.355,15.075741340000002,True,12.923929961089497
1989,13,1930,2584,0.0,260.95,695.41,260.95,0.0,1455.6,0.0,608.87,82.86,1.5546,4.1242,0.3309,85470.28,0.4778,0.04,1,,78.0,2021.0,437.32,92551.1,92491.73,742.0486,0,0.758271537803876,0.0,0.0,52.98,9.7,513.69,13.7,5.578080091971642,0.81,2521.9144728340543,8.698333333333332,25.76561028,True,10.648825226710635
1996,4,1950,2541,0.0,199.24,1254.66,392.61,330.77,2015.2,1659.04,1435.71,89.1,0.6424,5.2531,0.1208,119445.19,0.6226,7.4,1,"
						",79.0,2000.0,301.3938,79944.69,79921.31,562.66,0,0.37,0.0,7.0445,73.895,0.0,390.7887,8.4553,5.132829016071929,0.675,3551.4650761955027,13.087,27.80702628,True,11.572565502183405
1997,4,1952,3191,1.0,66.53,1021.52,306.24,0.0,1650.16,0.0,971.81,49.71,1.6252,1.0391,0.7874,209273.2,0.619,5.38,1,"
						",89.99,2019.0,319.25,77734.01,77718.61,0.0,0,1.3579,0.0,0.0,95.8736,0.0,423.1172,7.9936,5.388453500522466,0.795,2878.711717090715,10.208,32.62078546,True,11.023571047655986
1998,5,1997,2691,0.0,2377.0,8183.16,2377.0,0.0,11215.75,0.0,7785.36,571.58,0.4169,2.9491,0.1764,1507951.0,0.7296,150.17,1,"
						",335.76,2019.0,101.8443,215517.45,209706.14,0.0,0,0.3038,0.0,0.0,151.9388,0.5032,284.7432,30.4569,4.71844762305427,0.866,20109.44216457459,79.23333333333333,98.62726324,True,12.588886164545395
1999,4,1920,2810,0.0,76.01,176.25,76.01,0.0,330.65,0.0,122.89,6.84,1.2585,4.687,0.0657,22500.8,0.533,2.03,0,"
",23.4,2005.0,131.1635,7400.31,7396.79,367.38,0,0.99,0.0,0.0,0.0,0.0,135.94,4.7655,4.350085515063807,0.742,618.3106441420907,2.533666666666667,3.7343228999999996,True,13.654903977014973
2000,5,2018,2617,1.0,3154.6001,6286.25,3154.6,3154.6,16048.93,16048.93,5997.78,273.78,0.7786,1.5118,0.4535,811819.41,0.3917,0.01,4,,222.8,2018.0,83.36,158961.23,158961.23,0.0,2,0.808649698466901,4.03,11.54,303.85,0.0,402.78,0.0,5.08746909275344,0.604,28236.575275495317,105.15333333333334,101.67544224,True,11.675746607406225
2001,13,1960,2618,0.0,2848.24,6217.82,3756.89,0.0,16783.52,0.0,5534.76,952.26,1.0408,2.8811,0.3184,1025939.0,0.3705,390.5,1,"
						",495.44,2022.0,169.1074,497656.25,497231.89,0.0,0,1.5736,0.0,0.0,27.4428,0.0,197.3951,0.8449,4.467397235479346,0.783,30516.795602559152,125.22966666666666,170.08268988,True,13.296332712089
2002,13,1980,2617,4.0,5727.34,10727.96,5727.34,184.69,26932.63,821.56,9641.39,1266.3,0.9548,4.393,0.2758,2368808.0,0.3983,522.21,1,"
						",743.34,2017.0,258.6083,1043587.01,1043569.92,0.0,0,0.9392,0.0,1.0326,32.9958,0.5486,293.5996,0.4144,4.702467463080592,0.705,48311.31841014118,190.91133333333335,295.36910144,True,12.63166634673257
2005,4,1932,2463,,6487.06,9371.76,6487.06,6487.06,26429.55,26429.55,8702.75,669.01,1.5266,4.2368,0.3341,3084974.0,0.3546,299.58,0,"
						",569.0,1990.0,273.3438,1105310.5,1104992.86,0.0,0,0.9209,0.0,0.0,38.0027,0.0,319.8549,8.5084,4.07419539822354,0.623,49281.77560945048,216.23533333333336,322.40159436,True,14.57956582688695
2006,13,1987,2659,0.0,815.75,1535.05,815.75,0.0,3330.69,0.0,1292.94,298.56,0.3416,1.4951,0.0326,237931.9,0.4609,12.16,0,"
						",302.0,1998.0,177.8223,106349.01,106341.86,0.0,0,0.64,0.0,0.0,39.933,6.0593,225.3375,1.5229,4.082978853815507,0.733,6217.465448189354,27.191666666666666,17.760907200000002,True,14.548201723967107
2008,4,1850,2570,0.0,1398.36,3157.79,1398.36,397.87,7628.04,2140.09,2980.61,137.76,1.5002,3.6757,0.1012,534400.97,0.414,83.12,0,,295.4,1986.0,347.9056,333415.71,333307.12,7513.5499,0,0.8254,0.0,1.6104,38.6789,3.739,399.4278,7.4939,5.454990131296662,0.685,13211.44497039389,46.611999999999995,99.55751108,True,10.889112275237151
2010,13,1900,3012,,456.8,1197.83,456.8,0.0,2118.85,0.0,1108.34,125.29,1.3461,3.2277,0.303,249705.6,0.5653,41.96,1,"
						",142.08,2020.0,393.7292,127439.87,127427.64,0.0,0,0.5275,0.0,0.0,37.9077,0.0,433.6052,1.9683,4.638463222416812,0.709,3827.0115136982586,15.226666666666667,37.92670014,True,12.805965500153386
2011,11,1980,2579,0.0,833.72,2982.68,910.1,0.0,8104.55,0.0,2829.29,186.95,0.9048,4.5654,0.5317,492142.2,0.368,111.94,1,"
						",200.0,2024.0,223.6903,162140.5,161816.0,0.0,0,0.7915,0.0,0.0,51.9938,0.0,282.2527,6.5686,8.905120316448741,0.795,12801.137841569502,30.336666666666666,68.26886243999999,True,6.67031975865409
2013,10,1975,2578,,265.11,2514.35,831.6,0.0,4974.59,0.0,2381.47,132.88,0.3437,1.1109,0.2877,419691.9,0.5054,50.8,1,"
						",500.0,2022.0,75.3175,290497.21,39311.14,8000.0,2,4.9289,23.1423,0.0,6.1111,0.0,119.3544,14.7834,5.981950456950457,0.628,8449.309262223565,27.720000000000002,19.32255262,True,9.929871607509364
2015,13,1965,2617,0.0,1620.15,2660.31,1620.15,0.0,7317.86,0.0,2425.95,215.25,0.2412,0.988,0.0146,166971.64,0.3635,0.01,1,,223.2,2020.0,67.01,98082.13,98082.13,4213.2282,2,4.08,20.36,0.0,11.94,0.62,99.93,0.0,4.516779310557664,0.903,13274.74235343555,54.005,15.956122800000001,True,13.150963533054748
2016,4,1975,3182,0.0,608.0,1335.48,608.0,0.0,2130.44,0.0,1003.41,103.9,1.4639,1.792,0.41,290755.16,0.63,0.0,1,"
						",185.8,2018.0,256.3434,106695.94,106695.94,883.5,0,0.5,0.0,0.0,0.0,0.0,256.34,0.0,3.504013157894737,0.685,4166.075450326397,20.266666666666666,33.10161398,True,16.951991137980887
2018,5,1959,2589,0.0,356.32,1191.88,356.32,356.32,1535.91,1535.91,920.25,95.69,1.0577,1.7078,0.15,498273.27,0.78,0.0,1,"
						",265.2,2014.0,179.9745,51389.41,51389.41,587.94,3,0.5,0.0,7.9522,63.4199,0.0,253.03,1.6769,4.3104793444095195,0.801,2831.4570194285775,11.877333333333333,22.735356140000004,True,13.780369943551381
2019,4,1930,2996,1.0,76.94,263.79,76.94,0.0,418.63,0.0,252.21,7.8,1.2728,2.7264,0.1901,58815.29,0.6301,0.02,0,,24.0,2017.0,413.52,23706.21,23706.21,229.9265,0,0.956313709422624,0.0,0.0,135.52,0.0,549.04,0.0,5.440992981544061,0.745,740.9014285570353,2.5646666666666667,6.845576159999999,True,10.917124907436161
2020,4,1990,2717,1.0,144.96,351.25,144.96,0.0,561.9,0.0,264.94,37.4,0.8588,1.7905,0.5385,26295.16,0.6251,0.11,1,,24.0,1990.0,154.2608,15743.61,15736.66,352.56,0,0.48,0.0,0.0,0.0,0.0,162.46,8.1999,3.876241721854304,0.704,1074.3468647004465,4.832,5.88990344,True,15.324121729845169
2021,13,1970,2617,,3983.44,7040.0,3983.44,0.0,19291.01,0.0,6300.49,739.51,0.9588,5.3642,0.3597,1669803.0,0.3649,137.17,1,"
						",499.63,2017.0,279.7574,744301.94,744285.65,0.0,0,3.44,0.0,0.0,61.43,1.3521,343.2502,0.7108,4.842801699034,0.668,34351.222048507945,132.78133333333332,200.15578708,True,12.265627149641208
2022,4,2020,2614,0.0,257.87,805.58,257.87,257.87,1351.01,1351.01,753.27,52.31,0.3144,1.3519,0.0974,101409.39,0.5963,0.02,5,,42.9,2022.0,107.89,22513.6,22408.15,552.7148,2,0.553672523958491,0.0,9.96,26.49,0.0,152.16,7.82,5.239112731221158,0.805,2374.7828420696324,8.595666666666666,6.15091954,True,11.337797647685806
2025,5,1975,2580,,4474.1,6099.3,4474.1,153.14,15620.87,514.75,5413.38,685.92,1.079,4.7543,0.2163,1613308.0,0.3905,423.27,1,"
						",603.0,2010.0,160.6754,600552.4,534600.69,3294.6221,2,0.6264,2.0802,0.1152,113.6204,2.8173,315.027,35.7185,3.49139938758633,0.744,30514.84272529454,149.13666666666668,182.04212951999997,True,17.01323549840694
2028,4,1939,2751,0.0,345.0,8463.88,6168.0,6168.0,25765.4,25765.4,7678.0,1216.44,0.9681,2.613,0.1385,3973119.0,0.3285,387.52,1,"
						",645.0,2021.0,98.0198,391832.1,391832.1,0.0,0,0.4261,0.0,0.0,15.1026,0.0,113.1225,0.0,4.177269779507133,0.648,47706.49149926101,205.6,212.23259040000002,True,14.219814169389958
2029,4,1931,2710,,884.12,1621.94,884.12,884.12,4157.9,4157.9,1438.76,224.8,0.8053,1.6189,0.1009,513023.0,0.3901,77.22,1,"
						",107.91,2016.0,155.3366,112077.13,112034.24,0.0,0,1.135,0.0,0.0,24.7357,3.9586,192.4604,8.4296,4.702868388906483,0.816,7470.141783461291,29.470666666666666,30.45124296,True,12.630589480266483
2030,5,1930,2815,,1818.64,3437.06,1818.64,0.0,7028.75,0.0,3162.74,274.32,0.9979,4.7926,0.3384,787386.9,0.489,148.1,1,"
						",240.59,2006.0,168.898,243914.0,243185.8,0.0,0,0.553,0.0,0.0,76.6595,2.2672,259.834,12.0092,3.8648385606827076,0.792,13316.59885676732,60.62133333333334,89.41608556,True,15.369335372576916
2032,13,1650,2646,,1259.77,3791.24,1259.77,256.14,13725.8,1816.43,3231.93,559.31,1.1484,3.5779,0.0959,755879.2,0.2762,370.49,0,"
						",4306.7,2019.0,581.2115,433996.17,433996.17,0.0,0,1.4412,0.0,0.0,37.1394,4.0934,622.4443,0.0,10.895480921120521,0.593,21058.37194663933,41.992333333333335,114.25407322,True,5.451801570764546
2033,6,1800,2964,2.0,201.5,729.03,201.5,0.0,1062.19,0.0,480.57,27.4,1.0657,3.9965,0.0143,51751.77,0.6863,0.01,0,,24.0,2010.0,377.7083,48950.21,48932.76,2510.73,0,2.03,0.0,0.0,0.0,0.0,426.83,49.1211,5.271414392059554,0.643,1867.8699020909075,6.716666666666667,12.432950980000001,True,11.268322993061505
2036,13,1940,2828,,747.58,1695.62,747.58,0.0,3131.53,0.0,1594.0,101.62,0.8591,2.276,0.0582,279775.1,0.5415,26.52,2,"
						",465.09,2020.0,192.8883,117984.72,117907.66,0.0,0,1.4664,0.0,0.0,29.313,0.0,228.1356,5.9344,4.18888948339977,0.818,5804.799071550974,24.919333333333334,32.013850399999995,True,14.180369340226664
2038,4,1970,2633,,357.8,1752.1,685.2,685.2,3311.87,3311.87,1424.81,382.99,1.6887,3.2482,0.6781,289098.8,0.529,147.09,1,"
						",204.12,2023.0,410.8198,215065.59,215016.26,0.0,0,0.64,0.0,0.0,56.9809,0.0,476.4506,8.6498,4.833435493286631,0.764,5912.271159193037,22.84,73.00209530000001,True,12.28939541709065
2039,13,1965,3062,,702.65,1435.77,702.65,702.65,2959.53,2959.53,1339.05,108.19,1.0619,3.181,0.4156,457754.4,0.4851,25.59,0,"
						",162.82,1997.0,220.6074,112808.49,112799.2,0.0,0,0.5726,0.0,0.0,27.5418,0.0,249.3165,1.1673,4.211954742759554,0.728,5478.360747949209,23.421666666666667,35.3217917,True,14.102715633901326
2040,8,1967,2559,0.0,199.08,900.02,224.13,199.08,945.16,823.36,717.35,38.29,1.3042,3.48,0.2497,47252.19,0.9522,12.57,1,"
",45.6,2018.0,407.2707,63499.8,63035.43,4387.35,0,2.48,0.0,219.9591,48.2007,0.0,836.22,160.7935,4.217016909829117,0.691,1757.6106631325881,7.471,21.3763414,True,14.085786533496975
2041,4,1950,2554,0.0,311.39,607.56,311.39,311.39,1229.98,1229.98,460.15,50.58,1.2331,5.1931,0.4341,62235.65,0.494,0.04,1,,70.7,2013.0,194.4307,40055.52,40033.74,1514.01,1,0.96,13.6158,14.1582,554.1823,0.0,787.09,10.7118,3.949966280227368,0.661,2325.294627522853,10.379666666666667,16.60155926,True,15.038103058586318
2042,11,1995,3056,0.0,635.136,2225.91,635.14,0.0,3965.37,0.0,1836.92,81.11,1.1326,2.9,0.2251,256065.86,0.5613,33.24,1,,87.6,2022.0,297.1389,122102.6,122092.42,8386.2635,0,1.44,0.0,0.0,39.0432,0.0,344.577,8.3949,6.243300689611739,0.647,6679.564785789766,21.171333333333333,46.31429184,True,9.514198170662512
2043,13,2000,2516,1.0,167.01,702.65,167.01,91.87,921.97,648.79,664.85,37.8,1.0879,2.894,0.5736,117297.7,0.7621,17.3,1,"
						",26.8,1999.0,459.5503,51483.53,51455.17,0.0,0,0.5139,0.0,9.0357,42.5826,0.0,519.2085,8.0399,5.520447877372613,0.67,1607.0623513840558,5.566999999999999,16.6536703,True,10.75999652917123
2044,13,1986,2952,,1919.54,7309.45,7367.01,0.0,26669.56,0.0,6229.45,1080.0,1.0618,1.7091,0.1509,3448634.0,0.2741,309.77,1,"
						",907.12,2014.0,79.6594,459034.15,459034.15,0.0,0,0.3312,0.0,0.0,0.0,0.0,79.6594,0.0,3.6201335412874425,0.782,51503.57443163162,245.567,169.2051602,True,16.40823448155875
2045,4,1958,2537,,399.11,880.14,399.11,399.11,1768.12,1768.12,830.84,70.03,0.9048,1.4784,0.3334,89900.5,0.4978,19.95,19,"
						",490.0,2014.0,128.2978,42992.06,42877.98,0.0,0,0.4486,0.0,11.1014,47.5365,0.0,196.9222,9.9864,4.4301570995464905,0.837,3233.97519998081,13.303666666666667,17.105527679999998,True,13.408102391240414
2049,4,1950,2542,,518.04,1231.39,518.04,0.0,2497.04,0.0,1157.02,111.19,1.0209,3.6578,0.0497,255465.7,0.4931,29.86,1,"
						",92.0,2020.0,201.4839,74149.32,73718.26,0.0,0,1.0643,0.0,0.0,64.6666,0.0,274.5964,8.4459,4.820168326770134,0.706,4464.259264670232,17.267999999999997,31.75825,True,12.323221093775029
2050,13,2017,2850,,495.6901,1511.65,495.69,495.69,2112.06,2112.06,1359.53,184.87,0.6917,4.5417,0.1492,249420.1,0.7157,48.53,2,"
						",499.0,2018.0,289.3867,95457.96,94937.28,0.0,0,0.3341,0.0,0.0,29.1973,0.0,345.2882,26.7042,4.260848514192338,0.662,3900.9362664728096,16.523,35.600219599999996,True,13.94088520212494
2053,4,1729,2617,,12858.15,32114.07,19476.05,0.0,90184.53,0.0,29050.58,3059.62,0.8921,3.9014,0.1324,5347264.0,0.3561,1861.19,1,"
						",2547.0,2019.0,122.6505,1792135.83,1775366.62,0.0,0,0.4114,0.0,0.0,28.2558,1.3762,157.8479,5.5654,4.6305349390661865,0.743,162382.55137225904,649.2016666666666,757.05647772,True,12.8278915463661
2055,4,1988,2617,,1107.24,1765.85,1107.24,0.0,4396.19,0.0,1592.76,173.09,0.8883,3.1946,0.1908,544058.3,0.4017,117.33,1,"
						",195.2,2018.0,164.8941,133904.33,133852.79,0.0,0,0.9172,0.0,0.0,23.8629,0.0,196.8467,8.0896,3.970403887142805,0.733,8268.226250421118,36.908,39.356040439999994,True,14.960694601461725
2056,13,1100,2666,0.0,4875.16,12012.28,4875.16,4875.16,31543.33,31543.33,11247.17,938.01,0.8261,4.3548,0.0466,1982020.0,0.3808,350.27,1,"
						",612.63,2000.0,282.9892,1025573.13,1025555.21,0.0,0,0.7069,0.0,0.0,32.1492,0.5471,315.8531,0.1677,6.470214310914924,0.743,52621.134673940505,162.50533333333334,267.5226617,True,9.180530527372982
2059,5,1965,2689,0.0,313.04,1208.43,313.04,313.04,1687.51,1687.51,1142.68,116.38,0.7829,1.6041,0.1752,186604.5,0.7161,26.81,1,"
						",40.9,2019.0,180.8803,44174.9,42811.42,0.0,0,0.511,0.0,0.0,104.0065,0.0,335.2888,50.4019,5.390716841298237,0.756,2943.2254838572285,10.434666666666667,21.625786599999998,True,11.018942702561766
2061,4,1920,2975,0.0,22.4,746.84,223.25,223.25,1102.02,1102.02,695.58,89.07,0.2437,1.3998,0.0058,170801.4,0.6777,8.99,1,"
						",55.96,2010.0,85.2314,13688.11,13677.09,0.0,0,0.4588,0.0,0.0,18.2434,0.0,106.3469,2.8722,4.936259798432251,0.719,1967.0118026511107,7.441666666666666,5.883860639999999,True,12.033402297598956
2062,5,1998,2600,0.0,2133.21,3789.48,2133.21,2133.21,8804.88,8804.88,3536.37,253.11,0.579,2.7947,0.0885,511580.5,0.4304,51.72,0,"
						",343.39,2006.0,198.3509,303996.77,302170.97,0.0,0,3.3107,0.0,0.0,87.3567,1.6019,309.4552,22.1457,4.127526122603963,0.714,16365.90932255386,71.107,55.09849494,True,14.39118693270096
2064,5,1983,2540,0.0,387.36,5366.99,2938.44,918.63,10764.8,3365.35,4939.7,643.93,1.0769,2.4304,0.5032,1141171.0,0.4986,154.74,1,"
						",379.24,2020.0,172.1555,386913.31,383196.38,0.0,0,0.54,0.0,2.909,62.0606,3.2196,301.5975,61.2527,3.6634404650086436,0.758,20719.28768573611,97.94800000000001,137.69140804,True,16.21426649821641
2066,11,1988,2592,0.0,406.01,1671.52,485.51,0.0,3397.04,0.0,1619.52,139.9,2.4603,5.717,2.0818,116812.95,0.4921,87.78,1,"
",191.2,2023.0,606.7125,240828.54,240814.59,6876.11,0,0.31,0.0,0.0,45.9609,0.0,654.82,2.144,6.996848674589607,0.818,5600.433724318344,16.183666666666667,95.68626712000001,True,8.489536184442928
2067,4,1940,2737,3.0,820.66,1738.91,820.66,352.64,3858.19,1613.86,1253.33,154.74,1.3887,2.0754,0.9166,212704.78,0.4507,0.07,31,,128.0,2012.0,207.374,118481.09,118481.09,2009.1,0,0.44,0.0,11.0956,0.0,0.0,218.46,0.0,4.7013257621914075,0.696,6933.273124573397,27.35533333333333,41.23293534,True,12.634733903721694
2068,4,1800,2620,1.0,878.38,1467.24,878.38,0.0,4066.3,0.0,1082.7,71.9,1.3127,2.3144,0.1554,208055.77,0.3608,25.69,1,"
",275.0,2020.0,139.1772,90489.39,90446.65,2155.39,0,0.45,0.0,0.0,8.4536,0.0,150.94,3.3118,4.629317607413648,0.74,7335.37337917883,29.279333333333334,31.753313,True,12.831264786169244
2070,4,1800,2834,0.0,82.92,2628.91,978.78,978.78,4755.48,4755.48,2450.63,178.28,0.5711,5.0734,0.041,433770.0,0.5528,89.43,1,"
						",87.64,2018.0,163.5134,126004.53,125958.3,0.0,0,0.4135,0.0,0.0,46.0969,0.0,217.8182,8.2079,4.85857904738552,0.787,8472.112016211922,32.626,46.0808109,True,12.225796764995334
2072,13,1920,2830,0.0,2191.656,3663.28,2191.66,0.0,15486.28,0.0,3372.98,290.3,1.3795,2.8,0.2508,484142.18,0.2366,166.54,1,,440.2,2021.0,288.7432,466956.48,466956.48,20578.014,0,1.1841,0.0,0.0,49.9298,0.0,338.673,0.0,7.0660047635125895,0.738,25409.673208088985,73.05533333333332,109.3173182,True,8.406447771834165
