DPR412_classification,construction_year,degree_days,floors,net_area,heat_loss_surface,heated_usable_area,cooled_usable_area,heated_gross_volume,cooled_gross_volume,total_opaque_surface,total_glazed_surface,average_opaque_surface_transmittance,average_glazed_surface_transmittance,yie,Cm,surface_to_volume_ratio,Asol,system_type,energy_vectors_used,nominal_power,installation_year,EPh,QHnd,QHimp,total_effective_ventilation_flow,ventilation_type,air_changes,EPv,EPc,EPl,EPt,EPgl,EPw,Interfloor,system_performance,corridor,aereo,theoric_nominal_power,Area_check,air_changes_max,cluster
4,1970,2579,0.0,383.29,684.75,383.29,0.0,1346.88,0.0,556.45,33.31,1.1649,3.2976,0.4489,87718.19,0.5084,0.03,1,,225.9,2016.0,146.4327,39727.43,39696.13,1867.49,0,1.07,0.0,0.0,30.2985,0.0,185.33,8.6094,3.5139972344699837,0.707,2635.3580382150376,12.776333333333334,15.161033220000002,True,16.903826621525305,1
11,2004,2598,1.0,7593.5801,9692.76,7593.58,0.0,41813.4,0.0,9402.36,278.88,0.6847,2.9125,0.4784,1345119.67,0.2318,0.02,1,,1100.0,2020.0,70.11,333065.06,332856.61,28350.0597,1,0.320461435951438,63.22,0.0,59.39,0.0,194.17,1.46,5.50641462919993,0.625,72191.04342993411,253.11933333333337,145.00067784,True,10.787418674396246,1
4,2023,2708,1.0,192.0,742.01,192.0,0.0,675.8,0.0,711.56,26.25,1.7948,2.8709,0.2341,96762.6,1.098,0.07,0,,30.0,2020.0,536.83,77605.86,77605.86,276.6465,0,0.514595461083641,0.0,0.0,0.0,0.0,536.83,0.0,3.5197916666666664,0.753,1326.881855620155,6.4,27.049380259999996,True,16.87599881621782,1
13,1923,2646,0.0,1823.16,4328.87,1823.16,0.0,10635.22,0.0,3909.4,407.87,1.5924,2.8576,0.2848,395067.56,0.407,0.05,1,,260.9,2001.0,373.54,495207.19,495207.19,5114.4709,0,0.668101073413694,0.0,0.0,111.36,0.0,484.9,0.0,5.83339915311876,0.727,18140.90701916478,60.772000000000006,147.81715744000002,True,10.1827422469869,1
13,1941,2597,1.0,621.07,2157.01,752.19,0.0,4019.5,0.0,1940.31,201.91,0.8831,1.3027,0.1426,472506.57,0.5366,0.02,5,,178.83,1998.0,148.84,72663.09,72618.97,0.0,0,1.22180904737921,0.0,0.0,46.08,0.0,200.59,5.67,5.343729642776426,0.649,7002.194057145383,25.073,39.530318359999995,True,11.115831819878094,1
4,1900,2524,0.0,231.768,509.24,231.77,231.77,871.77,871.77,366.71,34.72,0.9864,2.6708,0.1537,97412.64,0.5841,18.94,4,,37.5,2021.0,75.6449,24188.35,11087.2,1119.6008,2,1.0595,38.6117,101.0663,37.4194,0.0,252.7423,0.0,3.7613582430858177,0.632,1674.9140747292574,7.725666666666667,9.089058399999995,True,15.792167658900858,1
13,1978,2888,0.0,727.2,2130.76,727.2,0.0,3249.8,0.0,2071.36,190.79,0.6689,5.7472,0.4844,91125.66,0.6557,0.05,0,,186.0,2004.0,325.77,160944.06,160706.43,0.5702,0,0.855420301018396,0.0,0.0,37.61,0.0,386.57,23.2,4.468921892189219,0.678,5919.254827692072,24.24,49.640819840000006,True,13.291796418241123,1
7,1930,2834,0.0,345.95,1403.21,423.86,0.0,2125.05,0.0,1147.56,71.23,1.2347,1.8399,0.561,124908.47,0.6603,0.06,1,,107.2,2007.0,346.1986,102661.52,102657.84,2326.07,0,0.83,0.0,0.0,25.8687,0.0,379.32,7.2558,5.013565800028312,0.7,3765.1611625163646,14.128666666666668,30.958968179999996,True,11.847854874002964,1
13,1974,2559,0.0,3297.77,3847.94,3297.77,0.0,12983.32,0.0,2966.8,479.81,1.2239,3.2366,0.6843,653997.92,0.2964,0.06,1,,566.0,2017.0,236.3005,535647.92,535612.73,27016.43,0,1.17,0.0,0.0,5.6737,0.0,243.34,1.3716,3.936999851414744,0.687,24455.290611957345,109.92566666666669,103.68039132000004,True,15.087630744678558,1
5,1960,2523,0.0,378.57,831.83,378.57,0.0,1585.43,0.0,619.04,43.2,1.7666,3.928,0.49,105504.89,0.5247,0.05,0,,100.0,2006.0,313.7704,80330.3,79369.44,2388.33,0,1.45,0.0,0.0,114.9856,0.0,581.98,153.2261,4.187944105449454,0.668,2945.2381734016194,12.619,25.265713279999996,True,14.183570387844307,1
5,1990,2596,0.0,2246.92,3368.31,2246.92,485.82,8459.68,1743.4,3034.45,333.85,0.9294,3.534,0.0973,601320.64,0.3982,0.03,1,,157.5,2007.0,213.09,291156.26,289566.68,8387.2079,3,0.73424787702504,0.12,2.07,210.35,0.0,454.62,28.98,3.765011660406245,0.605,16150.48604273316,74.89733333333334,80.0008746,True,15.776843568551056,1
13,1900,2793,1.0,353.36,1022.15,353.36,0.0,1932.45,0.0,943.72,113.19,1.5615,2.7944,0.2829,156920.7,0.5289,0.03,0,,67.0,2007.0,408.86,103088.6,103088.6,0.0001,0,0.971033062173839,0.0,0.0,51.52,2.98,463.36,0.0,5.468785374688703,0.714,3357.2500770542993,11.778666666666668,35.79833832,True,10.86164402701234,1
6,1980,3194,1.0,492.26,1589.1,492.26,0.0,2443.01,0.0,1521.53,67.57,1.3885,5.7668,0.761,205540.91,0.6505,0.02,0,,372.0,2002.0,493.09,173451.36,173451.36,0.3941,2,4.76656662785822,70.79,0.0,132.02,0.0,695.9,0.0,4.962844838093691,0.715,4336.890550018157,16.408666666666665,50.04614161999999,True,11.968941592543622,1
8,1990,2516,0.0,523.828,1492.9,523.83,523.83,2508.95,2508.95,1257.39,62.48,1.3291,2.711,0.3523,89761.5,0.595,38.97,4,,284.0,2009.0,492.3897,168019.57,167382.1,11480.3191,0,6.9575,0.0,65.4999,44.1583,0.0,694.6699,92.622,4.789626405513238,0.649,4492.570197045997,17.461000000000002,36.81160658,True,12.401802347595613,1
4,1988,2666,1.0,108.0,118.8,108.0,0.0,347.27,0.0,95.92,22.88,0.8433,2.95,0.305,31266.4,0.3421,0.09,1,,24.0,2010.0,78.55,6687.65,6687.65,154.3237,0,0.529230932922602,0.0,0.0,0.0,0.0,78.55,0.0,3.2154629629629627,0.788,706.2544509043927,3.6,2.96770672,True,18.47323408299018,1
13,1975,2591,0.0,1920.62,4519.24,1920.62,0.0,7099.01,0.0,4332.64,186.6,1.7756,6.0,0.5944,411695.81,0.6366,0.04,0,,822.0,1975.0,491.75,546281.83,546281.82,7544.3156,0,1.30935423106866,0.0,0.0,111.36,0.0,603.11,0.0,3.696207474669638,0.578,13630.33435885812,64.02066666666666,176.25271168000003,True,16.07052645368861,1
4,2002,2769,0.0,64.36,214.32,64.36,0.0,259.82,0.0,160.88,22.42,0.57,3.4584,0.15,31493.13,0.8249,0.15,0,,22.0,2001.0,210.8407,8905.42,8899.84,318.94,0,0.97,0.0,0.0,4.7001,0.0,230.78,15.244,4.036979490366687,0.656,497.7348144400923,2.1453333333333333,3.3847785599999995,True,14.713971210838272,1
4,1930,2694,0.0,45.12,111.36,45.12,0.0,186.16,0.0,78.29,3.94,1.6443,4.1917,0.0394,13871.84,0.5982,0.03,0,,34.1,1992.0,213.3265,7242.89,7239.69,110.44,0,0.51,0.0,0.0,0.0,0.0,219.78,6.4524,4.125886524822695,0.752,358.1761091868712,1.504,2.9049509000000007,True,14.39690588740868,1
4,1989,2664,1.0,50.82,95.32,50.82,0.0,184.25,0.0,73.31,8.14,1.4192,2.7,0.5936,11310.01,0.5173,3.13,0,,78.7,1993.0,147.1612,5260.37,4709.4,123.7478,1,0.9276,0.0,0.0,0.0,0.0,155.1764,8.0152,3.6255411255411256,0.63,366.456313299104,1.694,2.52039104,True,16.38376119402985,1
13,1850,2617,1.0,2532.533,5285.27,2532.53,0.0,16390.59,0.0,4164.7,275.99,0.9356,2.3148,0.0263,695347.03,0.3225,150.67,0,,599.0,2008.0,189.8404,319327.32,318982.93,14436.8065,0,1.5,0.0,0.0,16.5045,0.0,227.9412,21.5963,6.472022049097148,0.663,27350.868391728687,84.41766666666668,90.70709944,True,9.177966259908889,1
4,1975,2743,0.0,391.006,942.7,391.01,391.01,1535.31,1535.31,896.81,45.88,1.1024,1.4236,0.3908,130364.01,0.614,28.81,0,,141.8,2004.0,573.3698,133017.32,132997.49,5953.7258,0,5.26,0.0,0.0,43.588,0.0,622.0672,5.1094,3.926523618321782,0.593,2904.5323615526404,13.033666666666669,21.07916224,True,15.127885573597514,1
4,1900,2463,0.0,160.51,423.16,160.51,0.0,629.23,0.0,306.18,33.17,1.5237,4.9139,0.5008,37928.33,0.6725,0.09,0,,280.0,2015.0,127.1286,38880.21,38868.43,388.77,0,0.52,0.0,0.0,14.2172,0.0,144.65,3.2997,3.920191888355866,1.905,1197.883443882122,5.350333333333333,12.59041058,True,15.152319501613082,1
7,1927,3005,0.0,156.031,421.61,156.03,0.0,731.05,0.0,319.23,25.23,1.8609,4.6036,1.1751,61277.55,0.5767,16.99,1,,24.45,2011.0,503.451,58995.61,58994.95,1999.4308,0,2.72,0.0,0.0,34.2237,0.0,548.5138,10.8392,4.685316926232135,0.751,1326.2495166701692,5.201,14.2040787,True,12.677904384105055,1
4,1960,2589,1.0,429.56,1023.98,429.56,286.02,1638.62,1091.76,728.02,125.98,1.4509,2.6921,1.096,91017.1,0.6249,0.1,19,,287.5,2013.0,539.1816,143591.88,143570.59,4298.45,0,0.98,0.0,39.323,676.7007,0.0,1265.58,10.3567,3.8146475463264737,0.62,3125.318981398669,14.318666666666669,27.908699520000003,True,15.57155655368542,1
8,1975,2939,0.0,220.98,492.51,220.98,0.0,898.58,0.0,399.26,37.31,1.0032,4.7064,0.3306,43885.34,0.5481,0.05,1,,524.0,2009.0,289.6439,56456.71,56036.09,4996.48,0,2.34,0.0,0.0,40.3684,0.0,400.41,70.3924,4.066340845325369,0.875,1688.2391775747358,7.366,11.522668320000005,True,14.607727748224976,1
12,1982,2581,0.0,902.08,2122.38,902.08,0.0,4419.57,0.0,1978.38,146.28,1.2746,3.6729,0.2486,267485.73,0.4802,0.02,0,,189.0,2004.0,646.25,968899.72,968899.72,3.4146,0,3.44,0.0,0.0,14.52,0.0,661.59,0.82,4.8993104824405815,1.662,7858.4681640054605,30.069333333333336,61.1782992,True,12.124155064859252,1
8,1950,2727,0.0,364.88,797.81,364.88,0.0,1670.26,0.0,738.89,53.88,1.1944,2.2,0.047,115858.95,0.4777,0.01,0,,56.0,2001.0,420.94,105845.62,105845.62,2802.1936,0,2.77749667383916,0.0,0.0,152.23,0.0,573.17,0.0,4.577559745669809,0.689,3029.9050823377847,12.162666666666668,20.02132432,True,12.976346197597978,1
4,1970,2821,0.0,473.82,672.43,473.82,0.0,1791.47,0.0,600.84,71.59,0.9993,4.3369,0.0816,156706.65,0.3753,0.06,1,,113.7,2014.0,120.25,46164.3,46164.3,696.1024,0,0.434653089021232,0.0,0.0,0.0,0.0,120.25,0.0,3.780908361825166,0.81,3424.7428801242354,15.794,18.21796166,True,15.710510362997988,1
4,1990,2542,0.0,92.573,159.59,92.57,0.0,330.46,0.0,144.88,14.71,1.4473,5.7,0.0368,27988.84,0.4829,11.68,1,,23.8,2015.0,273.3496,17172.43,17168.05,779.6389,0,4.72,0.0,0.0,19.9884,0.0,301.5267,8.1887,3.5698390407259373,0.678,651.5323853392321,3.0856666666666666,5.870636480000001,True,16.63940567693518,1
5,1950,2640,0.0,475.656,1589.05,475.66,0.0,2707.5,0.0,1522.86,25.74,1.2848,5.7,0.1626,131808.55,0.5869,19.31,0,,104.8,2001.0,341.7333,105654.28,105629.03,824.9342,0,0.4722,0.0,0.0,90.9355,0.0,437.7902,5.1214,5.692090989362149,0.65,4655.8292962239,15.855333333333334,42.06577055999999,True,10.4355324099723,1
11,1980,2553,0.0,467.0,1146.59,467.0,467.0,1876.95,1876.95,913.65,75.87,0.8282,5.0,0.1628,52488.67,0.6109,31.66,4,,124.0,2022.0,139.5138,47843.89,45832.32,2929.8785,3,0.4507,0.0,32.9516,69.283,0.0,253.4794,11.7311,4.019164882226981,0.703,3524.680750460635,15.566666666666666,22.7206986,True,14.779189642771517,1
13,1978,2463,0.0,963.172,2726.71,963.17,0.0,3940.09,0.0,2171.63,143.81,1.7203,2.5218,1.3646,258181.71,0.692,65.51,5,,113.67,2012.0,428.8939,331592.47,331451.6,9637.5944,0,3.2152,0.0,0.0,29.2855,0.0,483.5853,25.406,4.090752411308492,0.802,7348.86070684633,32.105666666666664,81.97030294,True,14.520556129428511,1
8,1940,2781,0.0,202.19,655.54,202.19,202.19,804.2,804.2,525.17,30.95,1.1943,1.3,0.6355,44708.91,0.8151,0.04,4,,39.2,2019.0,65.9438,59626.24,59287.95,4516.68,0,2.77,0.0,0.0,16.7565,0.0,148.37,65.6765,3.977446955833622,4.447,1521.4936586969584,6.7396666666666665,13.348910619999998,True,14.934202934593385,1
6,1900,2577,0.0,233.0,1134.0,233.0,0.0,1472.0,0.0,884.05,30.3,1.0929,1.2585,0.5535,144124.2,0.7704,11.58,1,,80.0,2022.0,598.0067,118216.73,118205.39,7094.5005,0,3.2019,0.0,0.0,26.5872,0.0,628.1666,3.5727,6.317596566523605,0.848,2485.549688924377,7.766666666666667,20.0862159,True,9.402309782608697,1
8,1980,2946,0.0,172.5,627.65,172.5,0.0,696.5,0.0,603.38,11.13,1.2246,3.7846,0.2595,77190.0,0.9011,0.0,1,,24.7,2016.0,573.41,76307.97,76307.97,0.3699,0,2.61662581405112,0.0,0.0,135.52,0.0,854.6,145.67,4.0376811594202895,0.771,1313.8611054937646,5.75,15.62043492,True,14.711414213926776,1
13,1972,2687,0.0,1339.33,2209.51,1339.33,0.0,4987.06,0.0,2050.32,240.37,1.3146,2.9161,0.6542,279522.58,0.443,0.03,0,,395.0,1998.0,328.08,486985.37,486985.37,1.6092,0,1.287965218413,0.0,0.0,36.93,0.0,365.83,0.82,3.723548341334847,1.108,9557.274443473618,44.64433333333333,67.92587258,True,15.952525536087396,1
4,1950,2640,0.0,585.556,2158.12,585.56,0.0,3518.49,0.0,2080.31,41.21,1.0721,4.2,0.0484,187283.72,0.6134,26.13,0,,103.5,2006.0,335.5128,124733.31,124692.29,1028.3294,0,0.5,0.0,0.0,74.2434,4.946,424.1324,9.4302,6.008760844319967,0.635,5975.790003463193,19.518666666666665,48.067647019999995,True,9.885565683006062,1
8,1900,2838,0.0,118.972,341.07,118.97,0.0,460.55,0.0,332.28,8.79,1.4063,5.7,0.6515,40795.42,0.7406,5.43,1,,34.4,1995.0,858.4802,77418.55,76948.55,5412.3237,0,8.1362,0.0,0.0,398.5988,0.0,1426.8321,169.7531,3.8711439858787937,0.753,882.9873079266288,3.9656666666666665,10.34776728,True,15.344301378786232,1
8,1930,2559,0.0,120.65,359.42,120.65,0.0,502.37,0.0,275.68,19.75,1.1602,4.2365,0.1454,32336.56,0.7155,0.05,1,,32.1,2016.0,572.6911,59108.34,58474.44,3324.61,0,2.75,0.0,0.0,78.392,0.0,821.69,170.6097,4.16386241193535,0.846,943.2589515768911,4.0216666666666665,8.07029622,True,14.265601051018177,1
4,1994,2426,0.0,184.5,277.8,184.5,0.0,622.7,0.0,192.61,44.09,1.5372,2.5,0.468,9594.56,0.4461,21.06,0,,24.0,1994.0,153.224,22475.01,22466.66,781.6758,0,0.8002,0.0,0.0,119.12,0.0,278.5707,6.2267,3.375067750677507,0.795,1239.4267536396296,6.15,8.12610184,True,17.59964669985547,1
4,1999,2758,1.0,233.49,892.8,233.49,0.0,948.37,0.0,693.5,51.3,1.2682,2.1359,0.6402,45369.68,0.9414,0.08,0,,23.5,1999.0,247.4326,44680.43,44669.67,478.33,0,0.4,0.0,0.0,0.0,0.0,250.92,3.4763,4.061715705169386,0.773,1781.6684804488416,7.783,19.7813674,True,14.62436179971952,1
13,1850,2589,0.0,520.41,1759.45,520.41,0.0,2759.86,0.0,1326.94,90.48,1.701,4.1092,0.2711,247283.55,0.6375,0.06,31,,108.7,1994.0,512.7491,176514.65,176336.27,3148.67,0,0.74,0.0,0.0,12.7009,0.0,630.43,104.9836,5.303241674833305,0.661,4821.260965334578,17.346999999999998,52.578507120000005,True,11.200696412136848,1
5,1978,2617,0.0,6815.558,8647.11,6815.56,6815.56,27340.01,27340.01,8091.75,495.74,1.4366,1.2,0.2568,1837126.54,0.3163,246.11,19,,1150.0,2019.0,75.6131,2190502.11,396357.1,82895.6703,2,8.0,92.3793,24.6541,37.3601,3.4045,269.3529,35.9419,4.0114106544436545,0.769,51206.01066607185,227.18533333333335,244.38992100000004,True,14.80775844632098,1
8,1890,2805,0.0,112.98,363.37,112.98,0.0,494.27,0.0,269.92,21.44,0.9861,3.9629,0.4545,23087.6,0.7352,0.05,0,,25.0,2004.0,483.0717,37976.91,36556.99,2556.06,0,2.56,0.0,0.0,0.0,0.0,976.4,493.3312,4.374845105328377,0.67,916.5032950059076,3.766,7.022653760000001,True,13.577623566067132,1
13,1850,2617,1.0,2159.25,4770.38,2159.25,0.0,15907.0,0.0,3750.0,257.95,0.9357,1.3337,0.022,607034.74,0.2999,132.67,0,,599.0,2008.0,208.1282,296819.3,296474.91,15940.1655,0,1.5,0.0,0.0,16.2758,0.0,250.6157,26.2117,7.366909806645826,0.66,25901.43987670676,71.975,77.0580583,True,8.063082290815364,1
13,1910,2617,0.0,1317.16,2606.79,1317.16,0.0,6964.01,0.0,2386.58,220.21,1.5444,2.9957,0.1524,620843.11,0.3743,0.02,19,,150.0,2016.0,279.28,288592.52,288592.52,3668.0831,0,0.586282664272468,0.0,0.0,44.03,1.24,350.02,25.47,5.287140514440159,0.785,12149.949483558825,43.90533333333334,86.91034497999999,True,11.23480638310399,1
8,1990,2572,0.0,361.855,1093.85,361.86,361.86,1887.7,1887.7,902.51,57.38,1.908,2.8,1.5128,69472.74,0.5795,32.28,4,,113.0,2007.0,962.1447,241097.03,240038.42,12153.0063,0,9.3434,0.0,11.8202,36.6283,0.0,1244.9324,234.3392,5.216658376167579,0.689,3315.2107503223015,12.062,37.653061599999994,True,11.38659956560894,1
13,1995,2556,1.0,369.0,1043.77,369.0,0.0,1452.5,0.0,977.74,66.03,0.3498,1.2,0.082,154494.39,0.7186,0.05,19,,90.0,2011.0,56.44,12082.47,12082.47,1569.7367,1,0.923407872,41.36,0.0,90.41,0.0,188.53,0.32,3.936314363143631,0.58,2746.5453771979583,12.3,8.42498904,True,15.090258175559384,1
6,2017,2632,0.0,416.21,1847.3,530.35,0.0,3379.63,0.0,1318.06,233.14,0.2589,1.292,0.1052,186104.42,0.5466,0.17,31,,350.5,2017.0,216.6481,87228.14,87211.18,9887.93,0,2.19,0.0,0.0,0.3822,0.0,223.45,6.4185,6.3724521542377675,0.759,5672.326736307675,17.678333333333335,12.84925228,True,9.321372457931789,1
8,1970,2717,0.0,602.862,1930.87,602.86,602.86,4047.13,4047.13,1653.46,101.73,1.2347,2.6654,0.5626,136264.91,0.4771,27.14,0,,300.0,2002.0,551.1247,242820.43,242712.66,19550.1395,0,5.853,0.0,13.2749,42.4117,10.7388,634.8019,17.2519,6.713216998971569,0.731,6720.172984330248,20.095333333333333,46.25356408,True,8.848216884557699,1
5,1887,2617,0.0,6896.1299,11724.57,6896.13,6451.15,27344.32,25277.87,10601.97,1116.61,1.823,5.0089,0.1072,2292474.89,0.4288,0.05,0,,4244.0,1979.0,170.11,858159.67,858159.67,0.0,2,1.38663577225381,0.27,0.7,0.0,3.69,174.78,0.0,3.965168870076405,0.732,51385.87465389704,229.871,498.4075827799999,True,14.9804464693216,1
4,2002,2769,0.0,54.64,183.66,54.64,0.0,221.17,0.0,137.45,19.2,0.5698,3.4477,0.15,26907.12,0.8304,0.16,0,,22.0,2004.0,188.2715,6626.13,6621.4,270.77,0,0.97,0.0,0.0,5.5362,0.0,211.24,17.4218,4.047767203513909,0.644,425.2115186648053,1.8213333333333332,2.890297,True,14.674756974273189,1
8,1850,2601,0.0,152.46,407.93,152.46,0.0,740.63,0.0,291.14,21.32,1.0767,4.6049,0.0325,32112.63,0.5508,0.04,1,,33.0,2014.0,344.3488,41197.82,40272.99,3349.14,0,2.3,0.0,0.0,42.1038,0.0,668.29,281.8231,4.857864357864358,0.767,1331.8193295077017,5.082,8.23293812,True,12.227595425516114,1
11,1993,2815,0.0,432.443,892.45,432.44,0.0,1467.96,0.0,752.49,57.18,1.6871,2.9,0.6795,92617.03,0.6079,34.88,1,,33.3,2013.0,246.521,91209.69,91118.26,14245.3126,0,11.9597,0.0,0.0,35.8097,0.0,319.0589,36.7282,3.394598094533346,0.855,2902.7410035859257,14.414666666666667,28.706957579999997,True,17.49838960189651,1
13,1960,2436,12.0,992.54,1808.89,992.54,942.2,4364.85,4085.41,1325.44,132.02,0.2193,1.3717,0.0104,225775.04,0.4144,0.01,5,,56.9,2018.0,54.1423,71541.5,71531.99,7591.41,0,1.3,0.0,2.3691,24.7268,1.0186,83.29,1.0424,4.397656517621456,1.331,7979.649248622632,33.084666666666664,9.43521652,True,13.5071940616516,1
13,1975,2589,1.0,5025.36,11317.52,5025.36,0.0,25179.95,0.0,14924.46,1096.41,0.9131,5.6204,0.1155,2463196.17,0.4495,0.05,19,,600.0,2010.0,424.46,1662724.16,1662724.16,3.9695,0,0.478528243791849,0.0,0.0,83.63,0.0,511.28,3.19,5.010576356718723,0.78,44457.10025620194,167.512,395.7957438000001,True,11.854923619784786,1
13,1960,2739,0.0,671.319,2215.46,671.32,0.0,3026.32,0.0,2126.44,89.02,1.4181,1.733,0.7449,163758.39,0.7321,59.48,1,,90.0,2012.0,408.8349,219910.52,219867.46,8170.9458,0,3.6098,0.0,0.0,57.7698,0.0,472.7959,6.1912,4.508014061848299,0.801,5500.542026681669,22.377333333333336,63.39552447999999,True,13.17653387612678,1
13,1994,2631,0.0,905.007,1692.89,905.01,0.0,3929.49,0.0,1215.38,84.96,0.2236,0.8,0.0225,249714.69,0.4308,19.75,1,,130.0,2010.0,42.1922,35122.69,35115.3,3527.2412,0,1.4303,0.0,0.0,6.9638,0.0,50.4248,1.2688,4.34192992342626,0.92,7209.692999072605,30.167,6.794539360000001,True,13.680552438102657,1
13,1985,2720,1.0,1178.0,1691.92,1178.0,0.0,5299.5,0.0,1438.73,250.67,0.4139,1.5,0.0128,194703.75,0.3193,0.05,0,,297.0,2014.0,126.84,116987.9,116987.9,1.2816,0,1.1868611207245,0.0,0.0,0.0,0.0,126.84,0.0,4.498726655348047,0.783,9627.26362182651,39.266666666666666,19.42990694,True,13.203736201528445,1
6,1956,2855,1.0,109.96,357.11,109.96,0.0,384.81,0.0,331.16,25.95,0.2079,1.4,0.0741,24837.23,0.928,0.1,5,,16.88,2021.0,353.9,23428.89,22626.04,1071.6303,0,4.07999999999999,0.0,0.0,118.55,0.0,854.15,381.71,3.499545289196071,0.581,761.3991009838674,3.6653333333333338,2.1035632800000004,True,16.97363374132689,1
8,1930,3113,0.0,109.0,244.49,109.0,0.0,471.7,0.0,435.71,18.72,1.1906,2.6282,0.0179,59196.15,0.5183,0.01,0,,79.1,1994.0,897.42,62382.28,62382.28,0.5596,0,6.37309824935684,0.0,0.0,135.52,0.0,1136.49,103.55,4.327522935779816,0.638,877.6600881871843,3.6333333333333337,11.3591246,True,13.72609709561162,1
4,1970,3169,0.0,652.5,1343.38,652.5,0.0,3250.13,0.0,1247.2,96.18,0.9969,1.9801,0.0114,227232.65,0.4133,0.03,0,,103.5,1997.0,189.08,95607.56,95607.56,987.6937,0,0.428353137096299,0.0,0.0,0.0,0.0,189.08,0.0,4.98104214559387,0.775,5759.670723336007,21.75,28.67559396,True,11.925215299080344,1
5,1970,2710,0.0,3144.0,2544.25,3144.0,0.0,11065.6,0.0,2339.05,205.2,1.3313,3.7681,0.14,315906.75,0.2299,0.01,0,,786.0,1998.0,121.53,284382.06,284382.06,0.0008,0,1.15319641288477,0.0,0.0,0.0,0.0,121.53,0.0,3.5195928753180663,0.744,21564.506065447666,104.8,77.7438277,True,16.876951995373048,1
13,1983,2463,1.0,806.32,2477.37,806.32,0.0,3109.67,0.0,2216.59,260.78,1.7386,5.0646,0.2201,366068.08,0.7967,0.09,0,,128.0,2010.0,577.96,319367.53,319367.53,0.0002,0,0.951328787500116,0.0,0.0,101.72,0.0,698.3,18.63,3.856620200416708,0.685,5901.697922616755,26.877333333333336,103.49019524,True,15.40208703817447,1
4,1970,2579,0.0,98.63,189.11,98.63,98.63,366.7,366.7,141.39,16.28,1.2806,5.1098,0.4449,27624.52,0.5157,0.08,1,,225.9,2016.0,106.5148,7431.31,7423.26,240.27,0,0.52,0.0,14.1368,30.2413,0.0,159.5,8.6094,3.717935719355166,0.707,713.4031870030267,3.2876666666666665,5.285031559999999,True,15.97660758112899,1
13,1851,2765,0.0,5001.34,10155.56,5407.3,0.0,29195.2,0.0,7988.43,919.36,1.3371,3.3392,0.2764,1187801.97,0.3479,0.08,1,,812.0,2017.0,203.496,742646.99,742629.89,15020.83,0,0.5,0.0,0.0,28.5649,0.0,232.62,0.5495,5.399219573539474,0.675,50637.98913158884,180.24333333333337,275.0251333,True,11.00158998739519,1
8,1960,2939,0.0,83.64,290.85,83.64,0.0,346.56,0.0,198.03,17.44,1.0651,4.6784,0.5972,20710.5,0.8392,0.07,1,,204.0,2017.0,362.7796,26287.24,26233.31,1512.94,0,3.12,0.0,0.0,31.5705,0.0,458.13,63.774,4.143472022955524,0.865,655.406230022355,2.788,5.850260980000001,True,14.335803324099723,1
13,1976,2559,0.0,1258.2,3912.37,1258.2,0.0,7595.82,0.0,3071.95,287.01,0.5574,5.9033,0.1573,316867.09,0.5151,0.09,1,,204.0,2015.0,260.0367,263280.24,263207.54,9576.89,0,1.18,0.0,0.0,13.2946,0.0,277.71,4.3768,6.037052932761087,0.804,12867.094414612238,41.940000000000005,68.13222126,True,9.839237896632625,1
4,1900,2516,1.0,108.303,144.23,108.3,0.0,400.87,0.0,119.84,10.88,1.4232,3.3,0.0944,24391.56,0.3598,6.29,0,,24.0,2008.0,115.6394,10703.04,9263.92,261.0949,1,0.8766,0.0,0.0,72.8901,0.0,192.464,3.9345,3.7014773776546632,0.74,779.8279980244369,3.61,4.12920576,True,16.047646369147103,1
4,1993,2581,0.0,55.5,160.1,55.5,0.0,195.0,0.0,149.98,10.12,0.8213,2.8903,0.1326,17362.7,0.821,0.08,1,,23.7,2016.0,179.67,6997.16,6997.16,78.9318,0,0.4740649056,0.0,0.0,0.0,0.0,179.67,0.0,3.5135135135135136,0.702,390.57542426147074,1.85,3.0485681999999996,True,16.90615384615385,1
5,1998,3012,0.0,6157.2,8865.58,6157.2,6157.2,25210.86,25210.86,6894.01,815.27,1.1212,4.2863,0.203,1561708.28,0.3517,0.05,19,,900.0,2018.0,236.5094,1334071.61,1331239.1,34796.16,1,0.43,0.0,26.2383,72.2866,3.9709,357.22,18.2127,4.094533229389983,0.914,46943.4984834091,205.24,224.48111626,True,14.507148109981172,1
4,1977,2550,0.0,151.42,364.56,151.42,151.42,597.2,597.2,270.85,33.42,1.2428,3.6226,0.7799,29425.38,0.6105,0.07,0,,54.8,1998.0,265.4444,28122.13,28114.89,746.16,0,0.99,0.0,27.2256,498.9575,0.0,801.7,10.0805,3.9439968300092465,0.699,1135.5884245985549,5.047333333333333,9.15359344,True,15.060864032150032,1
13,1960,3085,1.0,180.53,671.97,180.53,0.0,766.82,0.0,504.02,35.84,1.2773,4.3343,0.4434,46557.35,0.8763,0.09,1,,24.05,2009.0,258.181,39100.91,39099.92,1571.28,0,1.36,0.0,0.0,335.1503,0.0,593.75,0.4216,4.247604276297569,0.839,1425.618084146722,6.017666666666667,15.98252116,True,13.984353564069796,1
